,object,state,file,split,pid
10249,microwave/oven,close,00017821_P05_02_5401_5881_1_-2_0.jpg,validation,P05
10250,microwave/oven,open,00017706_P08_23_23761_24331_0_-2_3.jpg,train,P08
10251,microwave/oven,open,00017821_P05_02_5401_5881_1_-2_6.jpg,validation,P05
10252,microwave/oven,open,00017706_P08_23_23761_24331_0_-2_6.jpg,train,P08
10253,microwave/oven,open,00017477_P21_03_29311_29491_1_-2_1.jpg,train,P21
10254,microwave/oven,close,00017477_P21_03_29311_29491_1_-2_3.jpg,train,P21
10255,microwave/oven,open,00017691_P01_09_146371_146791_0_-2_2.jpg,train,P01
10256,microwave/oven,open,00017691_P01_09_146371_146791_0_-2_8.jpg,train,P01
10257,microwave/oven,close,00017314_P01_09_200881_201181_1_-1_0.jpg,train,P01
10258,microwave/oven,open,00017050_P01_09_164131_164281_0_-2_2.jpg,train,P01
10259,microwave/oven,open,00017691_P01_09_146371_146791_0_-2_4.jpg,train,P01
10260,microwave/oven,open,00017477_P21_03_29311_29491_1_-2_2.jpg,train,P21
10261,microwave/oven,open,00017050_P01_09_164131_164281_0_-2_3.jpg,train,P01
10262,microwave/oven,open,00017477_P21_03_29311_29491_1_-2_0.jpg,train,P21
10263,microwave/oven,open,00017314_P01_09_200881_201181_1_-1_4.jpg,train,P01
10264,microwave/oven,close,00017691_P01_09_146371_146791_0_-2_0.jpg,train,P01
10265,microwave/oven,open,00017691_P01_09_146371_146791_0_-2_6.jpg,train,P01
10266,microwave/oven,open,00017050_P01_09_164131_164281_0_-2_1.jpg,train,P01
10267,microwave/oven,close,00016580_P08_21_67561_67951_1_-2_2.jpg,train,P08
10268,microwave/oven,close,00016580_P08_21_67561_67951_1_-2_0.jpg,train,P08
10269,microwave/oven,open,00017050_P01_09_164131_164281_0_-2_0.jpg,train,P01
10270,microwave/oven,close,00016580_P08_21_67561_67951_1_-2_4.jpg,train,P08
10271,microwave/oven,close,00016526_P08_23_83401_83671_1_-1_2.jpg,train,P08
10272,microwave/oven,close,00016526_P08_23_83401_83671_1_-1_0.jpg,train,P08
10273,microwave/oven,open,00016438_P08_21_69511_69721_1_-1_3.jpg,train,P08
10274,microwave/oven,open,00016438_P08_21_69511_69721_1_-1_4.jpg,train,P08
10275,microwave/oven,close,00016526_P08_23_83401_83671_1_-1_3.jpg,train,P08
10276,microwave/oven,open,00016526_P08_23_83401_83671_1_-1_4.jpg,train,P08
10277,microwave/oven,open,00016580_P08_21_67561_67951_1_-2_6.jpg,train,P08
10278,microwave/oven,open,00016580_P08_21_67561_67951_1_-2_8.jpg,train,P08
10279,microwave/oven,close,00016526_P08_23_83401_83671_1_-1_1.jpg,train,P08
10280,microwave/oven,close,00015772_P02_07_151_271_0_-2_1.jpg,test,P02
10281,microwave/oven,open,00016438_P08_21_69511_69721_1_-1_2.jpg,train,P08
10282,microwave/oven,open,00015864_P02_03_39181_39331_0_-2_3.jpg,test,P02
10283,microwave/oven,close,00015772_P02_07_151_271_0_-2_0.jpg,test,P02
10284,microwave/oven,close,00015772_P02_07_151_271_0_-2_2.jpg,test,P02
10285,microwave/oven,close,00016438_P08_21_69511_69721_1_-1_1.jpg,train,P08
10286,microwave/oven,open,00015545_P22_07_92551_93841_1_-1_32.jpg,validation,P22
10287,microwave/oven,close,00016438_P08_21_69511_69721_1_-1_0.jpg,train,P08
10288,microwave/oven,open,00015545_P22_07_92551_93841_1_-1_24.jpg,validation,P22
10289,microwave/oven,open,00015864_P02_03_39181_39331_0_-2_1.jpg,test,P02
10290,microwave/oven,close,00015864_P02_03_39181_39331_0_-2_0.jpg,test,P02
10291,microwave/oven,open,00014959_P01_09_163891_163951_0_-1_1.jpg,train,P01
10292,microwave/oven,open,00015084_P04_02_84181_84751_0_-2_9.jpg,validation,P04
10293,microwave/oven,open,00015545_P22_07_92551_93841_1_-1_8.jpg,validation,P22
10294,microwave/oven,close,00015211_P21_01_20791_21031_0_-2_1.jpg,train,P21
10295,microwave/oven,close,00015211_P21_01_20791_21031_0_-2_0.jpg,train,P21
10296,microwave/oven,close,00015211_P21_01_20791_21031_0_-2_4.jpg,train,P21
10297,microwave/oven,open,00013525_P01_09_196891_197161_1_-1_4.jpg,train,P01
10298,microwave/oven,close,00014561_P10_01_20341_20431_0_-1_1.jpg,test,P10
10299,microwave/oven,open,00013525_P01_09_196891_197161_1_-1_3.jpg,train,P01
10300,microwave/oven,open,00015545_P22_07_92551_93841_1_-1_0.jpg,validation,P22
10301,microwave/oven,open,00013525_P01_09_196891_197161_1_-1_2.jpg,train,P01
10302,microwave/oven,open,00013450_P28_10_1861_2881_0_-2_6.jpg,test,P28
10303,microwave/oven,open,00013084_P01_09_179401_179551_1_-2_0.jpg,train,P01
10304,microwave/oven,close,00015211_P21_01_20791_21031_0_-2_3.jpg,train,P21
10305,microwave/oven,close,00013440_P06_05_84931_85411_1_-2_2.jpg,train,P06
10306,microwave/oven,close,00013450_P28_10_1861_2881_0_-2_0.jpg,test,P28
10307,microwave/oven,close,00013440_P06_05_84931_85411_1_-2_0.jpg,train,P06
10308,microwave/oven,open,00013450_P28_10_1861_2881_0_-2_18.jpg,test,P28
10309,microwave/oven,close,00013525_P01_09_196891_197161_1_-1_0.jpg,train,P01
10310,microwave/oven,open,00013440_P06_05_84931_85411_1_-2_8.jpg,train,P06
10311,microwave/oven,close,00013055_P21_01_5701_5941_0_-1_1.jpg,train,P21
10312,microwave/oven,open,00013440_P06_05_84931_85411_1_-2_6.jpg,train,P06
10313,microwave/oven,open,00013440_P06_05_84931_85411_1_-2_4.jpg,train,P06
10314,microwave/oven,close,00013055_P21_01_5701_5941_0_-1_2.jpg,train,P21
10315,microwave/oven,open,00013055_P21_01_5701_5941_0_-1_4.jpg,train,P21
10316,microwave/oven,open,00012691_P08_21_72301_72871_1_-2_3.jpg,train,P08
10317,microwave/oven,open,00012691_P08_21_72301_72871_1_-2_9.jpg,train,P08
10318,microwave/oven,close,00012783_P13_05_12451_12751_1_-2_1.jpg,train,P13
10319,microwave/oven,close,00013055_P21_01_5701_5941_0_-1_0.jpg,train,P21
10320,microwave/oven,close,00012691_P08_21_72301_72871_1_-2_0.jpg,train,P08
10321,microwave/oven,open,00012691_P08_21_72301_72871_1_-2_6.jpg,train,P08
10322,microwave/oven,open,00012783_P13_05_12451_12751_1_-2_3.jpg,train,P13
10323,microwave/oven,open,00012408_P08_05_42931_42991_0_-1_1.jpg,train,P08
10324,microwave/oven,close,00012934_P28_05_811_901_0_-1_1.jpg,test,P28
10325,microwave/oven,close,00012691_P08_21_72301_72871_1_-2_12.jpg,train,P08
10326,microwave/oven,open,00012783_P13_05_12451_12751_1_-2_4.jpg,train,P13
10327,microwave/oven,close,00010975_P08_23_91321_91651_1_-2_0.jpg,train,P08
10328,microwave/oven,open,00010864_P06_07_12961_13441_0_-2_12.jpg,train,P06
10329,microwave/oven,close,00010975_P08_23_91321_91651_1_-2_2.jpg,train,P08
10330,microwave/oven,open,00012264_P28_06_42151_42271_0_-1_2.jpg,test,P28
10331,microwave/oven,open,00011435_P02_09_37921_38551_1_-2_0.jpg,test,P02
10332,microwave/oven,open,00010864_P06_07_12961_13441_0_-2_9.jpg,train,P06
10333,microwave/oven,open,00012264_P28_06_42151_42271_0_-1_0.jpg,test,P28
10334,microwave/oven,close,00010975_P08_23_91321_91651_1_-2_4.jpg,train,P08
10335,microwave/oven,open,00011435_P02_09_37921_38551_1_-2_12.jpg,test,P02
10336,microwave/oven,open,00011435_P02_09_37921_38551_1_-2_6.jpg,test,P02
10337,microwave/oven,open,00012264_P28_06_42151_42271_0_-1_3.jpg,test,P28
10338,microwave/oven,close,00010975_P08_23_91321_91651_1_-2_1.jpg,train,P08
10339,microwave/oven,close,00012025_P02_07_391_811_0_-2_8.jpg,test,P02
10340,microwave/oven,close,00010031_P08_05_98551_98851_0_-2_4.jpg,train,P08
10341,microwave/oven,open,00012264_P28_06_42151_42271_0_-1_1.jpg,test,P28
10342,microwave/oven,open,00010860_P08_05_90361_90871_0_-1_0.jpg,train,P08
10343,microwave/oven,close,00010691_P05_05_1591_2041_0_-1_0.jpg,validation,P05
10344,microwave/oven,open,00010691_P05_05_1591_2041_0_-1_6.jpg,validation,P05
10345,microwave/oven,open,00010691_P05_05_1591_2041_0_-1_9.jpg,validation,P05
10346,microwave/oven,close,00010031_P08_05_98551_98851_0_-2_3.jpg,train,P08
10347,microwave/oven,open,00010864_P06_07_12961_13441_0_-2_6.jpg,train,P06
10348,microwave/oven,close,00012783_P13_05_12451_12751_1_-2_0.jpg,train,P13
10349,microwave/oven,close,00010860_P08_05_90361_90871_0_-1_3.jpg,train,P08
10350,microwave/oven,open,00010691_P05_05_1591_2041_0_-1_3.jpg,validation,P05
10351,microwave/oven,close,00010860_P08_05_90361_90871_0_-1_9.jpg,train,P08
10352,microwave/oven,close,00010860_P08_05_90361_90871_0_-1_6.jpg,train,P08
10353,microwave/oven,close,00010031_P08_05_98551_98851_0_-2_1.jpg,train,P08
10354,microwave/oven,close,00009490_P10_02_26581_26611_0_-1_0.jpg,test,P10
10355,microwave/oven,close,00009368_P10_01_21391_21511_1_-1_0.jpg,test,P10
10356,microwave/oven,close,00008932_P01_09_48601_48721_0_-2_2.jpg,train,P01
10357,microwave/oven,open,00009234_P22_07_94441_95791_2_-1_21.jpg,validation,P22
10358,microwave/oven,close,00010025_P28_05_1081_1351_0_-2_1.jpg,test,P28
10359,microwave/oven,close,00010025_P28_05_1081_1351_0_-2_4.jpg,test,P28
10360,microwave/oven,close,00010025_P28_05_1081_1351_0_-2_2.jpg,test,P28
10361,microwave/oven,open,00009234_P22_07_94441_95791_2_-1_14.jpg,validation,P22
10362,microwave/oven,close,00010025_P28_05_1081_1351_0_-2_0.jpg,test,P28
10363,microwave/oven,close,00009368_P10_01_21391_21511_1_-1_1.jpg,test,P10
10364,microwave/oven,open,00008932_P01_09_48601_48721_0_-2_1.jpg,train,P01
10365,microwave/oven,open,00009234_P22_07_94441_95791_2_-1_7.jpg,validation,P22
10366,microwave/oven,close,00008402_P05_02_14461_14761_1_-1_3.jpg,validation,P05
10367,microwave/oven,open,00008932_P01_09_48601_48721_0_-2_0.jpg,train,P01
10368,microwave/oven,close,00008402_P05_02_14461_14761_1_-1_2.jpg,validation,P05
10369,microwave/oven,open,00008743_P01_09_213451_213691_1_-1_1.jpg,train,P01
10370,microwave/oven,open,00008743_P01_09_213451_213691_1_-1_0.jpg,train,P01
10371,microwave/oven,close,00008402_P05_02_14461_14761_1_-1_4.jpg,validation,P05
10372,microwave/oven,close,00008743_P01_09_213451_213691_1_-1_4.jpg,train,P01
10373,microwave/oven,open,00008559_P02_06_49291_49711_1_-1_4.jpg,test,P02
10374,microwave/oven,close,00008559_P02_06_49291_49711_1_-1_2.jpg,test,P02
10375,microwave/oven,open,00008743_P01_09_213451_213691_1_-1_3.jpg,train,P01
10376,microwave/oven,open,00008624_P21_04_17641_17671_0_-1_0.jpg,train,P21
10377,microwave/oven,open,00008743_P01_09_213451_213691_1_-1_2.jpg,train,P01
10378,microwave/oven,open,00008318_P21_01_20071_20191_0_-1_3.jpg,train,P21
10379,microwave/oven,close,00008377_P10_02_7171_7711_1_-2_3.jpg,test,P10
10380,microwave/oven,close,00007989_P02_06_991_1321_0_-2_6.jpg,test,P02
10381,microwave/oven,close,00008318_P21_01_20071_20191_0_-1_0.jpg,train,P21
10382,microwave/oven,close,00008402_P05_02_14461_14761_1_-1_1.jpg,validation,P05
10383,microwave/oven,close,00008402_P05_02_14461_14761_1_-1_0.jpg,validation,P05
10384,microwave/oven,close,00007989_P02_06_991_1321_0_-2_8.jpg,test,P02
10385,microwave/oven,close,00007966_P08_05_31351_31651_1_-1_4.jpg,train,P08
10386,microwave/oven,close,00007989_P02_06_991_1321_0_-2_2.jpg,test,P02
10387,microwave/oven,open,00008318_P21_01_20071_20191_0_-1_1.jpg,train,P21
10388,microwave/oven,open,00008318_P21_01_20071_20191_0_-1_2.jpg,train,P21
10389,microwave/oven,close,00007989_P02_06_991_1321_0_-2_4.jpg,test,P02
10390,microwave/oven,close,00007957_P01_10_31_541_0_-1_0.jpg,train,P01
10391,microwave/oven,close,00008276_P10_01_10021_10171_1_-1_0.jpg,test,P10
10392,microwave/oven,open,00007957_P01_10_31_541_0_-1_3.jpg,train,P01
10393,microwave/oven,close,00007966_P08_05_31351_31651_1_-1_3.jpg,train,P08
10394,microwave/oven,close,00007966_P08_05_31351_31651_1_-1_1.jpg,train,P08
10395,microwave/oven,open,00007789_P13_04_5761_6211_0_-2_6.jpg,train,P13
10396,microwave/oven,open,00007789_P13_04_5761_6211_0_-2_8.jpg,train,P13
10397,microwave/oven,close,00007966_P08_05_31351_31651_1_-1_0.jpg,train,P08
10398,microwave/oven,close,00007966_P08_05_31351_31651_1_-1_2.jpg,train,P08
10399,microwave/oven,open,00007789_P13_04_5761_6211_0_-2_4.jpg,train,P13
10400,microwave/oven,open,00007957_P01_10_31_541_0_-1_12.jpg,train,P01
10401,microwave/oven,open,00007957_P01_10_31_541_0_-1_9.jpg,train,P01
10402,microwave/oven,close,00007789_P13_04_5761_6211_0_-2_0.jpg,train,P13
10403,microwave/oven,open,00007957_P01_10_31_541_0_-1_6.jpg,train,P01
10404,microwave/oven,open,00007614_P08_05_1231_1861_0_-1_12.jpg,train,P08
10405,microwave/oven,open,00007727_P05_05_8731_9031_1_-2_4.jpg,validation,P05
10406,microwave/oven,close,00007614_P08_05_1231_1861_0_-1_16.jpg,train,P08
10407,microwave/oven,open,00007727_P05_05_8731_9031_1_-2_0.jpg,validation,P05
10408,microwave/oven,open,00007511_P08_23_83911_84211_1_-2_3.jpg,train,P08
10409,microwave/oven,close,00007646_P29_02_241_391_1_-1_2.jpg,train,P29
10410,microwave/oven,open,00007614_P08_05_1231_1861_0_-1_8.jpg,train,P08
10411,microwave/oven,close,00007614_P08_05_1231_1861_0_-1_0.jpg,train,P08
10412,microwave/oven,open,00007727_P05_05_8731_9031_1_-2_1.jpg,validation,P05
10413,microwave/oven,close,00007614_P08_05_1231_1861_0_-1_4.jpg,train,P08
10414,microwave/oven,open,00007511_P08_23_83911_84211_1_-2_4.jpg,train,P08
10415,microwave/oven,close,00007646_P29_02_241_391_1_-1_1.jpg,train,P29
10416,microwave/oven,open,00007727_P05_05_8731_9031_1_-2_2.jpg,validation,P05
10417,microwave/oven,close,00007415_P05_03_8131_8701_0_-1_3.jpg,validation,P05
10418,microwave/oven,open,00007415_P05_03_8131_8701_0_-1_12.jpg,validation,P05
10419,microwave/oven,open,00007468_P05_05_8491_9121_1_-1_8.jpg,validation,P05
10420,microwave/oven,open,00006979_P28_07_6661_7081_1_-2_6.jpg,test,P28
10421,microwave/oven,open,00007511_P08_23_83911_84211_1_-2_2.jpg,train,P08
10422,microwave/oven,open,00007415_P05_03_8131_8701_0_-1_9.jpg,validation,P05
10423,microwave/oven,close,00007468_P05_05_8491_9121_1_-1_0.jpg,validation,P05
10424,microwave/oven,open,00007468_P05_05_8491_9121_1_-1_16.jpg,validation,P05
10425,microwave/oven,open,00007511_P08_23_83911_84211_1_-2_1.jpg,train,P08
10426,microwave/oven,open,00007511_P08_23_83911_84211_1_-2_0.jpg,train,P08
10427,microwave/oven,open,00007415_P05_03_8131_8701_0_-1_6.jpg,validation,P05
10428,microwave/oven,close,00007468_P05_05_8491_9121_1_-1_4.jpg,validation,P05
10429,microwave/oven,close,00006771_P22_07_107791_108001_1_-2_2.jpg,validation,P22
10430,microwave/oven,close,00006872_P02_09_37591_37861_1_-2_1.jpg,test,P02
10431,microwave/oven,open,00006771_P22_07_107791_108001_1_-2_4.jpg,validation,P22
10432,microwave/oven,close,00006771_P22_07_107791_108001_1_-2_0.jpg,validation,P22
10433,microwave/oven,close,00006872_P02_09_37591_37861_1_-2_3.jpg,test,P02
10434,microwave/oven,open,00006738_P01_09_202351_202531_1_-1_4.jpg,train,P01
10435,microwave/oven,open,00006738_P01_09_202351_202531_1_-1_2.jpg,train,P01
10436,microwave/oven,close,00006738_P01_09_202351_202531_1_-1_0.jpg,train,P01
10437,microwave/oven,close,00006872_P02_09_37591_37861_1_-2_2.jpg,test,P02
10438,microwave/oven,close,00006738_P01_09_202351_202531_1_-1_1.jpg,train,P01
10439,microwave/oven,open,00006872_P02_09_37591_37861_1_-2_4.jpg,test,P02
10440,microwave/oven,open,00006771_P22_07_107791_108001_1_-2_3.jpg,validation,P22
10441,microwave/oven,open,00006979_P28_07_6661_7081_1_-2_4.jpg,test,P28
10442,microwave/oven,open,00006979_P28_07_6661_7081_1_-2_0.jpg,test,P28
10443,microwave/oven,open,00006738_P01_09_202351_202531_1_-1_3.jpg,train,P01
10444,microwave/oven,close,00007415_P05_03_8131_8701_0_-1_0.jpg,validation,P05
10445,microwave/oven,open,00005941_P08_24_151_241_0_-1_0.jpg,train,P08
10446,microwave/oven,open,00006213_P08_21_76921_77011_0_-1_0.jpg,train,P08
10447,microwave/oven,close,00006425_P20_04_5821_6271_1_-1_2.jpg,test,P20
10448,microwave/oven,open,00006213_P08_21_76921_77011_0_-1_1.jpg,train,P08
10449,microwave/oven,open,00005900_P21_01_34951_35281_1_-1_2.jpg,train,P21
10450,microwave/oven,open,00005941_P08_24_151_241_0_-1_2.jpg,train,P08
10451,microwave/oven,open,00005900_P21_01_34951_35281_1_-1_4.jpg,train,P21
10452,microwave/oven,open,00006213_P08_21_76921_77011_0_-1_2.jpg,train,P08
10453,microwave/oven,close,00005900_P21_01_34951_35281_1_-1_1.jpg,train,P21
10454,microwave/oven,open,00005900_P21_01_34951_35281_1_-1_3.jpg,train,P21
10455,microwave/oven,close,00005263_P05_02_5701_6091_1_-1_4.jpg,validation,P05
10456,microwave/oven,close,00005525_P21_03_31111_31561_1_-2_8.jpg,train,P21
10457,microwave/oven,open,00005941_P08_24_151_241_0_-1_1.jpg,train,P08
10458,microwave/oven,close,00005525_P21_03_31111_31561_1_-2_2.jpg,train,P21
10459,microwave/oven,close,00005525_P21_03_31111_31561_1_-2_4.jpg,train,P21
10460,microwave/oven,close,00005377_P21_01_16501_16591_0_-1_1.jpg,train,P21
10461,microwave/oven,close,00005525_P21_03_31111_31561_1_-2_6.jpg,train,P21
10462,microwave/oven,close,00005377_P21_01_16501_16591_0_-1_2.jpg,train,P21
10463,microwave/oven,close,00005263_P05_02_5701_6091_1_-1_2.jpg,validation,P05
10464,microwave/oven,close,00005377_P21_01_16501_16591_0_-1_0.jpg,train,P21
10465,microwave/oven,open,00005120_P21_03_18511_18811_1_-2_4.jpg,train,P21
10466,microwave/oven,open,00005263_P05_02_5701_6091_1_-1_0.jpg,validation,P05
10467,microwave/oven,close,00005263_P05_02_5701_6091_1_-1_6.jpg,validation,P05
10468,microwave/oven,close,00004768_P05_02_14821_15121_1_-2_4.jpg,validation,P05
10469,microwave/oven,close,00004768_P05_02_14821_15121_1_-2_0.jpg,validation,P05
10470,microwave/oven,open,00004826_P08_23_68041_68251_1_-1_2.jpg,train,P08
10471,microwave/oven,open,00005120_P21_03_18511_18811_1_-2_1.jpg,train,P21
10472,microwave/oven,close,00004826_P08_23_68041_68251_1_-1_0.jpg,train,P08
10473,microwave/oven,close,00004074_P10_01_9721_9901_1_-1_1.jpg,test,P10
10474,microwave/oven,open,00004826_P08_23_68041_68251_1_-1_4.jpg,train,P08
10475,microwave/oven,close,00004074_P10_01_9721_9901_1_-1_3.jpg,test,P10
10476,microwave/oven,open,00005120_P21_03_18511_18811_1_-2_0.jpg,train,P21
10477,microwave/oven,close,00004768_P05_02_14821_15121_1_-2_3.jpg,validation,P05
10478,microwave/oven,open,00005120_P21_03_18511_18811_1_-2_2.jpg,train,P21
10479,microwave/oven,close,00004768_P05_02_14821_15121_1_-2_1.jpg,validation,P05
10480,microwave/oven,open,00004826_P08_23_68041_68251_1_-1_1.jpg,train,P08
10481,microwave/oven,open,00003548_P05_03_20761_21301_0_-2_6.jpg,validation,P05
10482,microwave/oven,open,00003256_P22_07_103561_104251_1_-2_9.jpg,validation,P22
10483,microwave/oven,close,00003548_P05_03_20761_21301_0_-2_0.jpg,validation,P05
10484,microwave/oven,close,00003459_P28_06_41911_42031_1_-1_0.jpg,test,P28
10485,microwave/oven,open,00003548_P05_03_20761_21301_0_-2_12.jpg,validation,P05
10486,microwave/oven,open,00003548_P05_03_20761_21301_0_-2_3.jpg,validation,P05
10487,microwave/oven,open,00003459_P28_06_41911_42031_1_-1_1.jpg,test,P28
10488,microwave/oven,open,00003256_P22_07_103561_104251_1_-2_3.jpg,validation,P22
10489,microwave/oven,open,00003256_P22_07_103561_104251_1_-2_6.jpg,validation,P22
10490,microwave/oven,open,00002691_P08_21_75031_75211_0_-1_3.jpg,train,P08
10491,microwave/oven,close,00003089_P13_05_4651_5101_1_-1_8.jpg,train,P13
10492,microwave/oven,close,00004057_P06_07_12841_12871_0_-1_0.jpg,train,P06
10493,microwave/oven,open,00003256_P22_07_103561_104251_1_-2_12.jpg,validation,P22
10494,microwave/oven,open,00003459_P28_06_41911_42031_1_-1_2.jpg,test,P28
10495,microwave/oven,close,00003089_P13_05_4651_5101_1_-1_0.jpg,train,P13
10496,microwave/oven,open,00003256_P22_07_103561_104251_1_-2_0.jpg,validation,P22
10497,microwave/oven,open,00002691_P08_21_75031_75211_0_-1_2.jpg,train,P08
10498,microwave/oven,open,00002831_P06_07_1411_2011_0_-2_6.jpg,train,P06
10499,microwave/oven,open,00003089_P13_05_4651_5101_1_-1_4.jpg,train,P13
10500,microwave/oven,open,00002801_P01_09_178171_178321_1_-2_1.jpg,train,P01
10501,microwave/oven,open,00002831_P06_07_1411_2011_0_-2_9.jpg,train,P06
10502,microwave/oven,open,00002801_P01_09_178171_178321_1_-2_0.jpg,train,P01
10503,microwave/oven,open,00002691_P08_21_75031_75211_0_-1_4.jpg,train,P08
10504,microwave/oven,open,00003089_P13_05_4651_5101_1_-1_6.jpg,train,P13
10505,microwave/oven,open,00002831_P06_07_1411_2011_0_-2_3.jpg,train,P06
10506,microwave/oven,open,00002801_P01_09_178171_178321_1_-2_2.jpg,train,P01
10507,microwave/oven,open,00003089_P13_05_4651_5101_1_-1_2.jpg,train,P13
10508,microwave/oven,close,00002370_P08_21_75331_75601_1_-2_4.jpg,train,P08
10509,microwave/oven,open,00002370_P08_21_75331_75601_1_-2_2.jpg,train,P08
10510,microwave/oven,close,00002438_P05_03_8551_8821_0_-2_4.jpg,validation,P05
10511,microwave/oven,close,00002438_P05_03_8551_8821_0_-2_3.jpg,validation,P05
10512,microwave/oven,open,00002438_P05_03_8551_8821_0_-2_0.jpg,validation,P05
10513,microwave/oven,open,00002394_P08_05_103261_103441_0_-1_3.jpg,train,P08
10514,microwave/oven,close,00002394_P08_05_103261_103441_0_-1_0.jpg,train,P08
10515,microwave/oven,open,00002394_P08_05_103261_103441_0_-1_4.jpg,train,P08
10516,microwave/oven,close,00002691_P08_21_75031_75211_0_-1_0.jpg,train,P08
10517,microwave/oven,open,00002691_P08_21_75031_75211_0_-1_1.jpg,train,P08
10518,microwave/oven,close,00002438_P05_03_8551_8821_0_-2_2.jpg,validation,P05
10519,microwave/oven,close,00002394_P08_05_103261_103441_0_-1_1.jpg,train,P08
10520,microwave/oven,close,00001888_P08_23_69121_69661_1_-1_9.jpg,train,P08
10521,microwave/oven,open,00001754_P08_21_69961_70471_0_-2_3.jpg,train,P08
10522,microwave/oven,open,00002370_P08_21_75331_75601_1_-2_1.jpg,train,P08
10523,microwave/oven,open,00002394_P08_05_103261_103441_0_-1_2.jpg,train,P08
10524,microwave/oven,open,00001754_P08_21_69961_70471_0_-2_0.jpg,train,P08
10525,microwave/oven,open,00001754_P08_21_69961_70471_0_-2_9.jpg,train,P08
10526,microwave/oven,open,00002370_P08_21_75331_75601_1_-2_0.jpg,train,P08
10527,microwave/oven,close,00001888_P08_23_69121_69661_1_-1_12.jpg,train,P08
10528,microwave/oven,close,00001754_P08_21_69961_70471_0_-2_12.jpg,train,P08
10529,microwave/oven,open,00001689_P02_07_1981_2401_0_-1_8.jpg,test,P02
10530,microwave/oven,open,00001754_P08_21_69961_70471_0_-2_6.jpg,train,P08
10531,microwave/oven,close,00001888_P08_23_69121_69661_1_-1_6.jpg,train,P08
10532,microwave/oven,open,00001888_P08_23_69121_69661_1_-1_3.jpg,train,P08
10533,microwave/oven,open,00001428_P01_09_205891_206221_0_-2_2.jpg,train,P01
10534,microwave/oven,open,00001689_P02_07_1981_2401_0_-1_6.jpg,test,P02
10535,microwave/oven,open,00001888_P08_23_69121_69661_1_-1_0.jpg,train,P08
10536,microwave/oven,close,00001689_P02_07_1981_2401_0_-1_2.jpg,test,P02
10537,microwave/oven,close,00001428_P01_09_205891_206221_0_-2_8.jpg,train,P01
10538,microwave/oven,open,00001428_P01_09_205891_206221_0_-2_6.jpg,train,P01
10539,microwave/oven,open,00001261_P01_09_202681_203041_0_-2_6.jpg,train,P01
10540,microwave/oven,open,00001428_P01_09_205891_206221_0_-2_0.jpg,train,P01
10541,microwave/oven,open,00001261_P01_09_202681_203041_0_-2_8.jpg,train,P01
10542,microwave/oven,open,00000122_P06_05_60661_61471_1_-1_5.jpg,train,P06
10543,microwave/oven,close,00023031_P20_04_10021_10291_1_-2_3.jpg,test,P20
10544,microwave/oven,open,00001261_P01_09_202681_203041_0_-2_4.jpg,train,P01
10545,microwave/oven,close,00023464_P01_09_174811_175141_0_-1_2.jpg,train,P01
10546,microwave/oven,close,00000214_P21_04_8431_9271_1_-1_20.jpg,train,P21
10547,microwave/oven,open,00001261_P01_09_202681_203041_0_-2_0.jpg,train,P01
10548,microwave/oven,open,00023869_P06_07_48901_49081_1_-2_1.jpg,train,P06
10549,microwave/oven,open,00000122_P06_05_60661_61471_1_-1_10.jpg,train,P06
10550,microwave/oven,open,00023382_P02_03_33511_33721_1_-1_2.jpg,test,P02
10551,microwave/oven,open,00023869_P06_07_48901_49081_1_-2_0.jpg,train,P06
10552,microwave/oven,open,00001261_P01_09_202681_203041_0_-2_2.jpg,train,P01
10553,microwave/oven,close,00023464_P01_09_174811_175141_0_-1_8.jpg,train,P01
10554,microwave/oven,open,00023464_P01_09_174811_175141_0_-1_6.jpg,train,P01
10555,microwave/oven,open,00023869_P06_07_48901_49081_1_-2_2.jpg,train,P06
10556,microwave/oven,close,00000214_P21_04_8431_9271_1_-1_15.jpg,train,P21
10557,microwave/oven,open,00000214_P21_04_8431_9271_1_-1_5.jpg,train,P21
10558,microwave/oven,open,00000122_P06_05_60661_61471_1_-1_15.jpg,train,P06
10559,microwave/oven,open,00023869_P06_07_48901_49081_1_-2_3.jpg,train,P06
10560,onion,"outofhand,peeled,raw,cut",00021194_P02_03_24661_29941_0_-6_0.jpg,test,P02
10561,onion,"cut,peeled,raw,outofhand",00021847_P15_13_43831_44941_1_-2_4.jpg,test,P15
10562,onion,"outofhand,cut,peeled,raw",00020439_P15_09_13441_17041_3_-5_88.jpg,test,P15
10563,onion,"inhand,cut,peeled,raw",00020439_P15_09_13441_17041_3_-5_44.jpg,test,P15
10564,onion,"inhand,whole,unpeeled,raw",00020531_P28_03_14911_15481_0_-2_6.jpg,test,P28
10565,onion,"inhand,whole,peeled,raw",00021222_P13_08_12631_13561_0_-2_3.jpg,train,P13
10566,onion,"cut,peeled,raw,inhand",00020439_P15_09_13441_17041_3_-5_66.jpg,test,P15
10567,onion,"outofhand,cut,raw,unpeeled",00020279_P22_07_12211_12601_0_-2_0.jpg,validation,P22
10568,onion,"inhand,whole,peeled,raw",00020439_P15_09_13441_17041_3_-5_22.jpg,test,P15
10569,onion,"outofhand,cut,peeled,raw",00020109_P07_10_67201_67921_0_-2_16.jpg,validation,P07
10570,onion,"inhand,cut,peeled,raw",00020319_P02_09_54031_58921_7_-6_120.jpg,test,P02
